initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating,zSpread,zSpreadTrailing,MOVE,MOVETrailing,retsTrailing
0.95,1.125,10.0,0.608,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.3675822323,0.3798107605045455,0.478937,0.5029072380952381,0.1568264999999996
2.1,1.6,8.0,1.785,2.079441541679836,1,4,1750.0,7.467371066917559,3.0,0.7121331497,0.707554029955,0.5870000000000001,0.5941619047619048,0.2186943999999995
2.15,1.625,7.0,1.77,1.9459101490553128,1,4,500.0,6.214608098422191,11.0,0.2432017626,0.2380211827590909,0.6435,0.6291454545454546,-0.0504094000000006
1.375,0.625,6.0,0.8,1.791759469228055,1,4,800.0,6.684611727667927,2.0,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.8735001999999995
2.55,2.1,6.5,2.130286027738257,1.871802176901592,1,4,800.0,6.684611727667927,2.0,0.7063174782,0.5030994990304347,1.1109,1.1677045454545454,-3.3789443
1.25,0.625,5.4,0.898225770377129,1.6863989535702288,1,4,500.0,6.214608098422191,2.0,0.6805739131,0.7093330483631579,0.574,0.6300333333333332,-0.2572267000000003
2.8,2.25,9.0,2.4385,2.19722457733622,1,4,900.0,6.802394763324311,7.0,0.5249419982,0.5820704813217391,0.5515,0.5681090909090909,1.6881901999999998
1.225,1.0,7.0,0.99,1.9459101490553128,0,3,1000.0,6.907755278982137,2.0,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.1865005999999995
0.6,0.375,12.0,0.21,2.4849066497880004,1,4,500.0,6.214608098422191,4.0,0.2419233923,0.2359883960318181,0.6029,0.659190909090909,0.0361094999999993
1.3,1.125,5.0,1.011,1.6094379124341005,0,3,1000.0,6.907755278982137,2.0,0.4079962008,0.4082041949318182,0.450614,0.4951040499999999,-0.1991690000000003
0.825,0.75,7.0,0.74,1.9459101490553128,0,2,250.0,5.521460917862246,6.0,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.1865005999999995
1.7,4.125,6.5,1.2362423108749565,1.871802176901592,1,4,600.0,6.396929655216146,7.0,0.3686242122,0.3831846492571428,1.0377,1.1444789473684212,0.2233166999999996
0.975,2.875,7.0,0.447,1.9459101490553128,1,4,500.0,6.214608098422191,6.0,0.2162538459,0.2166097081428571,1.2072,1.2270818181818182,-0.4984821000000003
0.7,0.1,7.0,0.4515,1.9459101490553128,0,2,1000.0,6.907755278982137,8.0,0.3124339987,0.3408957942304347,0.3988,0.5676714285714285,0.0084004999999993
1.9,1.125,7.0,1.46,1.9459101490553128,0,2,500.0,6.214608098422191,3.0,0.4345795851,0.4289872306136363,0.4429999999999999,0.4500628181818182,0.7463056999999994
0.9,3.5,5.0,0.5080000000000005,1.6094379124341005,1,4,800.0,6.684611727667927,8.0,0.4110785802,0.3649055580913043,1.2578,1.232865,0.2887123999999997
0.9,2.875,10.0,0.367,2.302585092994046,1,4,600.0,6.396929655216146,8.0,0.2832300559,0.2213344035318182,1.2414,1.237138095238095,0.1713703999999996
1.35,3.5,7.0,0.8529999999999999,1.9459101490553128,1,4,650.0,6.476972362889683,2.0,0.2794601346,0.2367788521523809,1.3379,1.27728,0.2309936999999996
0.1,0.125,10.0,0.0259999999999999,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.2876661722,0.3085238006761904,0.4955,0.548365,0.1723337999999994
2.65,2.125,7.0,2.29,1.9459101490553128,1,4,1000.0,6.907755278982137,5.0,0.6229853972,0.5485397474565218,0.8833,1.168909090909091,-2.6004105
1.275,4.5,4.0,0.968,1.3862943611198906,0,4,500.0,6.214608098422191,8.0,0.3903646884,0.3676151108,1.3333000000000002,1.154104761904762,0.0126171999999996
0.55,0.0,8.0,0.325,2.079441541679836,1,4,500.0,6.214608098422191,8.0,0.2746413927,0.325730014247826,0.4307999999999999,0.5329238095238095,0.5915307999999995
1.4,0.75,6.5,1.019666246089366,1.871802176901592,1,4,1500.0,7.313220387090301,3.0,0.5330284957,0.5374100778409091,0.5413,0.5685863636363636,0.7079521999999995
0.825,0.625,12.0,0.4429999999999999,2.4849066497880004,1,4,1000.0,6.907755278982137,8.0,0.2162060251999999,0.2280831145809524,0.8789,0.8062842105263158,-0.7748677000000006
0.9,1.375,10.0,0.5549999999999999,2.302585092994046,1,4,700.0,6.551080335043404,2.0,0.2365967866,0.2315121786727272,0.521031,0.5237528,-0.2063384
0.8,1.1125,8.0,0.5125000000000001,2.079441541679836,1,4,1000.0,6.907755278982137,2.0,0.1328408454,0.1488971746318182,0.477729,0.5005625714285714,0.1651465999999999
0.15,1.75,10.0,-0.0099999999999997,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,0.1706293381,0.1731275864590909,1.3517,1.246075,-0.3395954000000005
1.3,1.125,15.0,0.898,2.70805020110221,1,4,500.0,6.214608098422191,2.0,0.3126396686,0.3084218182227273,0.801374,0.8170908181818182,0.3228028999999996
0.975,0.75,10.0,0.5731999999999999,2.302585092994046,1,4,500.0,6.214608098422191,8.0,0.2273954301,0.23432533,0.8158,0.7267047619047619,-0.7633907000000005
1.4,0.85,6.0,1.115,1.791759469228055,1,4,750.0,6.620073206530356,3.0,0.2853348734,0.2783736219818182,0.6766,0.6353333333333333,0.2839109999999996
-0.03,2.75,2.7,-0.1907954168767149,0.9932517730102834,0,1,1225.0,7.110696122978827,1.0,0.409001947,0.3945222027869565,1.2227,1.1862894736842104,0.6104767999999996
0.07,0.01,7.0,0.215,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.2685234249,0.2471963488909091,0.5954,0.6146636363636364,0.1792531999999994
0.43,0.5,7.0,0.4101000000000001,1.9459101490553128,0,3,400.0,5.991464547107982,10.0,0.4024085224,0.3751239133904762,0.617682,0.5387099047619047,-1.0646398000000006
1.2,2.375,5.0,1.085,1.6094379124341005,0,3,500.0,6.214608098422191,5.0,0.1707677927,0.1743529121761904,1.3163,1.20793,-0.1636890000000005
0.35,3.625,5.0,0.2360000000000002,1.6094379124341005,0,1,1000.0,6.907755278982137,1.0,0.3418217534,0.3615317602380952,1.2003,1.0840850000000002,0.2188753999999996
1.35,3.631,7.0,1.105,1.9459101490553128,0,4,1250.0,7.1308988302963465,6.0,0.2694736788,0.3005110796,1.265,1.272778947368421,0.7189045999999997
0.0,3.0,3.0,-0.1749999999999998,1.0986122886681098,0,1,500.0,6.214608098422191,1.0,0.4218247223,0.3556395901318182,1.2161,1.2261285714285717,0.2518498999999997
0.6,0.0,4.0,0.4174,1.3862943611198906,1,4,500.0,6.214608098422191,6.0,0.2302134368,0.2511991318782609,0.5954,0.6703545454545454,-0.0515294000000006
1.0,1.694,7.0,0.993,1.9459101490553128,1,4,500.0,6.214608098422191,3.0,0.1366989242,0.1326869622545454,0.5900880000000001,0.6173785238095238,-0.2285502000000001
0.16,3.25,4.0,0.1869999999999998,1.3862943611198906,0,1,500.0,6.214608098422191,8.0,0.1965314171,0.2507619426454545,1.5557,1.4136857142857142,-0.2117923000000003
2.225,2.875,10.0,1.865,2.302585092994046,0,4,1500.0,7.313220387090301,2.0,0.2024244669,0.2149646187272727,1.0057,1.0634809523809523,0.0296907999999994
0.2,3.246,3.0,0.2379999999999999,1.0986122886681098,0,1,1000.0,6.907755278982137,8.0,0.1965314171,0.2507619426454545,1.5557,1.4136857142857142,-0.2117923000000003
1.975,2.125,5.0,1.785,1.6094379124341005,1,4,500.0,6.214608098422191,7.0,0.3921147054,0.376562892947619,0.535442,0.5596061904761904,0.4868799999999997
0.675,0.125,7.0,0.3969,1.9459101490553128,0,2,1000.0,6.907755278982137,6.0,0.2280141453,0.2615630732260869,0.4595,0.4548285714285714,0.3031027999999994
1.075,1.25,5.0,0.8439999999999999,1.6094379124341005,0,3,500.0,6.214608098422191,3.0,0.3766400108,0.3276897385,0.512463,0.4998386,-1.2754644000000002
0.09,3.125,3.5,-0.0570395199558717,1.252762968495368,0,1,500.0,6.214608098422191,9.0,0.3275898846,0.2556228836181818,1.4772999999999998,1.4863190476190475,-0.3199886000000003
1.4,4.0,5.0,1.0180000000000002,1.6094379124341005,0,3,750.0,6.620073206530356,2.0,0.3656514078,0.364517951840909,1.0245,1.0737,0.4863703999999997
2.0,1.75,8.0,1.7634999999999998,2.079441541679836,1,4,750.0,6.620073206530356,5.0,0.6961984066,0.4517360884217392,1.4113,1.0914954545454545,-3.4711902
1.35,1.625,5.5,1.247858411855575,1.7047480922384253,0,2,750.0,6.620073206530356,3.0,0.3455234346999999,0.3017272029363636,0.499473,0.4912912727272727,-0.8677114000000004
0.04,0.125,7.0,-0.0909999999999999,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,0.2438127716,0.2318807014636363,0.8103,0.78619,0.0767380999999994
1.7,3.245,11.8,1.4376991736731215,2.468099531471619,1,4,700.0,6.551080335043404,3.0,0.2716338542,0.1991089409956521,1.111,1.2347772727272728,-0.7733680000000006
2.0,1.375,5.0,1.63,1.6094379124341005,0,3,1500.0,7.313220387090301,5.0,0.6834131964,0.71498464699,0.5889,0.7193238095238096,-0.0473219000000004
1.2,1.0,10.0,0.926,2.302585092994046,1,4,500.0,6.214608098422191,8.0,0.3018433848,0.2758299517380952,0.6413,0.6642,-0.1824377000000004
0.75,0.05,5.0,0.4749999999999999,1.6094379124341005,1,4,500.0,6.214608098422191,2.0,0.3469556445,0.3005730703521739,0.8959,0.7725476190476189,-0.9172861000000002
1.275,0.625,5.0,0.94,1.6094379124341005,0,2,1000.0,6.907755278982137,6.0,0.6650736858999999,0.713197507211111,0.4925,0.6619900000000001,0.1557177999999996
0.6,0.875,7.0,0.279,1.9459101490553128,1,4,500.0,6.214608098422191,5.0,0.307365407,0.32874617527,0.476915,0.49800535,1.2656647999999997
0.3,1.375,12.5,0.0697352351032969,2.525728644308256,1,4,750.0,6.620073206530356,8.0,0.144035419,0.1620870705272727,0.604092,0.5240964736842105,-0.0204437
1.4,0.875,10.0,1.02,2.302585092994046,1,4,500.0,6.214608098422191,3.0,0.3168803189999999,0.3109362037136364,0.8315269999999999,0.8126286363636364,0.3119002999999996
0.1,0.04,8.0,0.085,2.079441541679836,0,1,1000.0,6.907755278982137,1.0,0.2845706207,0.3405051245913043,0.685997,0.7242152727272727,1.0203735999999994
0.9,1.0,7.0,0.665,1.9459101490553128,0,2,1250.0,7.1308988302963465,5.0,0.4171956839,0.4110153746818181,0.472184,0.4855644285714286,-0.2415488000000004
0.4,0.0,6.0,0.1949999999999999,1.791759469228055,1,4,1250.0,7.1308988302963465,4.0,0.2730784887,0.2901854929772727,0.6817,0.5937727272727273,0.1861736999999996
0.775,0.125,7.5,0.4707582793477101,2.0149030205422647,1,4,500.0,6.214608098422191,6.0,0.2770684281,0.2826959424368421,0.5012,0.4634,0.4657868999999993
1.55,3.0,7.0,1.49,1.9459101490553128,0,4,500.0,6.214608098422191,5.0,0.2861979335,0.2048006898681818,1.1019,1.222804761904762,-0.6814950000000006
1.075,0.625,5.0,0.8314999999999999,1.6094379124341005,0,3,500.0,6.214608098422191,2.0,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.4001341999999995
0.6,0.01,5.0,0.3461999999999999,1.6094379124341005,0,2,1650.0,7.408530566894626,6.0,0.2284605014,0.2494416592956521,0.6149,0.6701590909090909,0.0314155999999993
0.85,3.25,3.0,0.3429999999999999,1.0986122886681098,1,4,500.0,6.214608098422191,2.0,0.2498325168,0.2574908214045454,1.5201,1.3744363636363637,0.1456546999999996
0.875,1.5,8.7,0.6646940314772409,2.163323025660538,1,4,500.0,6.214608098422191,8.0,0.2587247278,0.2598672768227273,0.465038,0.4904183333333333,-0.1218389000000003
0.14,0.375,7.0,0.0399999999999999,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.4171956839,0.4110153746818181,0.472184,0.4855644285714286,-0.2415488000000004
0.625,0.25,7.0,0.425,1.9459101490553128,0,3,500.0,6.214608098422191,5.0,0.258235279,0.2785655297954545,0.608,0.5732428571428572,-0.2448518000000006
0.3,2.437,7.0,0.3729999999999998,1.9459101490553128,0,1,750.0,6.620073206530356,8.0,0.2320916001,0.2304193968818181,1.3588999999999998,1.2073857142857145,0.2038904999999995
0.8,0.107,4.0,0.4419999999999999,1.3862943611198906,1,4,400.0,5.991464547107982,3.0,0.2844035298,0.3070722276090909,0.4978,0.5519333333333334,0.0664343999999994
0.475,1.25,9.0,0.25,2.19722457733622,1,4,600.0,6.396929655216146,5.0,0.1350069058,0.1400431771666666,0.637167,0.6288236111111111,-0.6949668000000001
1.425,4.0,5.0,1.0910000000000002,1.6094379124341005,0,3,1000.0,6.907755278982137,8.0,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,0.2127040999999996
0.475,1.25,12.5,0.1621612251802273,2.525728644308256,1,4,500.0,6.214608098422191,4.0,0.1778257716,0.1995500199347825,0.490311,0.51947725,-0.3420745000000001
0.525,0.625,3.0,0.267,1.0986122886681098,1,4,500.0,6.214608098422191,5.0,0.2854172466,0.244766521240909,0.8768,0.8154714285714286,-0.3253620000000006
1.35,1.0,10.0,0.8909999999999999,2.302585092994046,1,4,300.0,5.703782474656201,8.0,0.2698079645,0.2522821632363636,0.5693,0.6054818181818181,-0.0032607000000006
1.325,0.75,5.0,0.9885,1.6094379124341005,0,2,1000.0,6.907755278982137,4.0,0.7411983827999999,0.708552249965,0.6725,0.7556428571428571,-0.2672495000000003
0.07,0.25,10.0,0.0699999999999999,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.2943928263,0.2954976084235294,0.5327000000000001,0.5715000000000001,0.3331509999999996
1.95,1.375,10.0,1.33,2.302585092994046,1,4,500.0,6.214608098422191,5.0,0.7234362899,0.5216141851956522,0.8714,1.1678045454545456,-2.7596488000000003
0.09,1.5,7.0,0.064,1.9459101490553128,0,1,1000.0,6.907755278982137,8.0,0.1543384993,0.1720394995652173,1.1805,1.2517666666666667,-0.5698501000000006
1.1,2.25,7.0,0.6819999999999999,1.9459101490553128,1,4,1000.0,6.907755278982137,5.0,0.2334828627,0.1818290911954545,1.1795,1.2505809523809523,-0.6143851000000006
1.8,1.75,7.0,1.592,1.9459101490553128,1,4,650.0,6.476972362889683,3.0,0.3795989894,0.3877707326136363,0.565131,0.4688430476190476,0.2985495999999996
0.75,0.625,5.0,0.511,1.6094379124341005,0,3,1250.0,7.1308988302963465,5.0,0.4079962008,0.4082041949318182,0.450614,0.4951040499999999,-0.1991690000000003
0.825,0.125,5.5,0.4856145861507428,1.7047480922384253,1,4,1000.0,6.907755278982137,2.0,0.2411490518,0.2523860575434782,0.6267,0.6283954545454545,-0.5832837000000005
1.775,4.375,7.0,1.495,1.9459101490553128,0,2,1250.0,7.1308988302963465,6.0,0.2612569428,0.2559645181818182,1.5121,1.3675,0.1899650999999996
0.05,3.0,4.25,-0.1065422632774777,1.4469189829363254,0,1,650.0,6.476972362889683,9.0,0.2844381617,0.2518373394772727,1.5289,1.4572095238095235,-0.0718746000000003
0.08,3.125,3.0,0.0030000000000001,1.0986122886681098,0,1,750.0,6.620073206530356,1.0,0.3326029628,0.3668238792090909,1.0315,1.0894095238095238,0.5883317999999996
0.55,0.125,5.0,0.3674999999999999,1.6094379124341005,0,4,1000.0,6.907755278982137,6.0,0.2847799666,0.3039452694772727,0.618957,0.68945375,0.9352809999999996
0.95,4.109,7.0,0.8319999999999999,1.9459101490553128,0,1,500.0,6.214608098422191,9.0,0.3903646884,0.3676151108,1.3333000000000002,1.154104761904762,0.0126171999999996
1.775,4.625,7.0,1.5059999999999996,1.9459101490553128,0,3,1000.0,6.907755278982137,8.0,0.3767174038,0.3570903167380952,1.1011,1.0634,0.1520041999999996
1.025,0.75,7.1,0.7233466457606873,1.9600947840472696,1,4,750.0,6.620073206530356,4.0,0.3940995483,0.385151721,0.752595,0.5909142380952381,-0.6034209000000006
1.3,0.75,12.0,0.8739,2.4849066497880004,1,4,500.0,6.214608098422191,2.0,0.3350951071,0.2975561888521739,1.0297,0.7645571428571429,-0.9465218000000004
0.2,3.0,7.5,0.0943205050583975,2.0149030205422647,0,1,500.0,6.214608098422191,1.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
0.1,0.75,10.0,0.005,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.3818507718,0.4148947486428571,0.52496,0.58427995,0.0405818999999996
1.225,4.157,5.25,1.0466750676223575,1.6582280766035324,0,4,600.0,6.396929655216146,5.0,0.3716650246999999,0.3590455560818182,1.0864,1.0696545454545454,0.3619514999999997
0.625,0.625,12.0,0.392,2.4849066497880004,1,4,500.0,6.214608098422191,8.0,0.2968875654,0.3040174757136364,0.5499,0.5585142857142857,0.1060776999999994
0.0,0.125,7.0,-0.12,1.9459101490553128,0,1,750.0,6.620073206530356,1.0,0.2437103545,0.2270505785181818,0.8462999999999999,0.78182,0.2501644999999994
0.05,0.625,7.0,-0.0470000000000001,1.9459101490553128,0,1,1500.0,7.313220387090301,1.0,0.3034353761,0.2501246691333333,0.5783039999999999,0.5551443500000001,0.8238628999999997
0.06,1.75,10.0,-0.0099999999999997,2.302585092994046,0,1,750.0,6.620073206530356,1.0,0.1706293381,0.1731275864590909,1.3517,1.246075,-0.3395954000000005
0.9,0.4,5.36,0.5547480535786068,1.6789639750827108,1,4,500.0,6.214608098422191,7.0,0.2332645463,0.2395528356818181,0.6121,0.5657095238095239,0.4516838999999993
0.55,1.0,5.0,-1.694,1.6094379124341005,0,1,500.0,6.214608098422191,10.0,0.2232587151999999,0.2557124979619048,1.5294,1.36027,0.0222363999999996
0.775,0.0,4.8,0.4226884448996237,1.5686159179138452,1,4,300.0,5.703782474656201,8.0,0.2722631791,0.2788724784263158,0.4253,0.4588210526315789,0.1746713999999994
0.875,2.25,6.0,0.4810000000000001,1.791759469228055,1,4,600.0,6.396929655216146,2.0,0.3131894746,0.2484539218380952,1.0226,1.1127749999999998,0.1724828999999994
0.725,0.375,8.0,0.42,2.079441541679836,0,3,500.0,6.214608098422191,5.0,0.3022671735,0.293833374340909,0.5372,0.5718863636363637,0.0494748999999993
2.2,1.625,10.0,1.74,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.5496967559,0.5997854061454545,0.5809000000000001,0.5689666666666666,2.1633662
1.425,4.125,4.0,1.1140000000000003,1.3862943611198906,0,2,500.0,6.214608098422191,6.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
1.175,0.625,5.0,0.79,1.6094379124341005,0,3,500.0,6.214608098422191,6.0,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.2621938999999995
1.025,0.375,7.0,0.6991,1.9459101490553128,1,4,600.0,6.396929655216146,7.0,0.3282065092,0.3500335766090909,0.7643819999999999,0.8509300999999999,0.9159063999999996
0.975,1.5,7.0,0.75,1.9459101490553128,1,4,500.0,6.214608098422191,2.0,0.1617151077999999,0.1308043170428571,0.551322,0.5073189047619048,-0.3683528
1.45,4.75,4.0,1.218,1.3862943611198906,0,2,500.0,6.214608098422191,5.0,0.3903646884,0.3676151108,1.3333000000000002,1.154104761904762,0.0126171999999996
0.04,0.01,7.0,0.405,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.2939890589,0.2852814156388888,0.4959,0.4669631578947369,-0.1086104000000005
1.15,0.5,8.0,0.765,2.079441541679836,0,3,1000.0,6.907755278982137,3.0,0.2668424715,0.2740415382636363,0.4628,0.455755,0.0495888999999993
0.95,3.25,5.0,0.794,1.6094379124341005,1,4,700.0,6.551080335043404,8.0,0.2460871879,0.2301758480863636,1.2887,1.2565809523809524,0.0510292999999996
1.6,1.375,9.0,1.276,2.19722457733622,1,4,500.0,6.214608098422191,3.0,0.3381844011,0.2702417881318182,0.5499,0.5902636363636363,-0.0099798000000006
2.65,3.375,3.0,2.19,1.0986122886681098,0,2,500.0,6.214608098422191,8.0,0.2509465509,0.1894642827086956,1.1486,1.2446454545454546,-0.5303746000000006
0.675,0.25,7.0,0.405,1.9459101490553128,0,3,750.0,6.620073206530356,4.0,0.2702303141,0.3007587390761905,0.8025,0.81163785,0.6642397999999996
1.9,4.5,5.0,1.5259999999999996,1.6094379124341005,1,4,500.0,6.214608098422191,3.0,0.2498325168,0.2574908214045454,1.5201,1.3744363636363637,0.1456546999999996
0.05,0.5,5.0,0.017,1.6094379124341005,0,1,1500.0,7.313220387090301,1.0,0.1943695603999999,0.2299048571904761,1.4003,1.007385,-1.3740046000000004
0.16,3.125,3.0,0.0489999999999994,1.0986122886681098,0,1,500.0,6.214608098422191,1.0,0.2647981531,0.2716746988818181,1.2844,1.482914285714286,0.6317550999999997
1.6,0.978,4.0,1.263,1.3862943611198906,0,4,500.0,6.214608098422191,5.0,0.5920250214,0.6685826191363636,0.5507,0.551204761904762,1.8755650999999995
0.75,0.125,7.0,0.2999999999999999,1.9459101490553128,1,4,500.0,6.214608098422191,6.0,0.2874190115,0.2890425388681818,0.5854630000000001,0.6283939000000001,0.5218616999999994
0.825,0.5,6.5,0.5320533197046202,1.871802176901592,1,4,599.0,6.395261598115449,2.0,0.2109962809,0.2250212648181818,0.6084,0.588895238095238,0.1696801999999994
1.1,0.625,5.0,0.78,1.6094379124341005,1,3,500.0,6.214608098422191,5.0,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.2020811999999995
0.925,0.375,9.0,0.63,2.19722457733622,1,4,750.0,6.620073206530356,8.0,0.4220431495,0.4266740818681818,0.4306,0.4618857142857143,0.0548359999999994
0.31,3.375,8.5,0.0650116743286921,2.1400661634962708,0,1,1750.0,7.467371066917559,1.0,0.3785379572,0.3612134262090909,1.2252,1.123261904761905,0.2403709999999997
1.125,0.875,7.0,0.9195,1.9459101490553128,0,3,750.0,6.620073206530356,2.0,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.4001341999999995
0.05,0.5,6.0,0.043,1.791759469228055,0,1,750.0,6.620073206530356,8.0,0.4425421270999999,0.3855082345047618,0.594651,0.5746810526315789,0.4638364999999996
0.32,3.125,4.5,0.2582440926136367,1.5040773967762742,0,1,1500.0,7.313220387090301,9.0,0.399914028,0.3821723621260869,1.1952,1.2064,0.3267740999999997
0.05,0.5,7.0,-0.052,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,0.1985639884,0.142544510848,0.476043,0.4793251,-0.016147
0.675,2.75,8.0,0.4089999999999997,2.079441541679836,1,4,500.0,6.214608098422191,8.0,0.1908517913,0.2139355813863636,1.3014,1.2245333333333333,0.1202041999999995
0.06,0.01,7.0,0.195,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,0.26775569,0.2798758105954546,0.6065,0.5535761904761906,-0.2556942000000006
0.725,0.5,10.0,0.472,2.302585092994046,0,4,600.0,6.396929655216146,5.0,0.2564280354,0.250939752740909,0.5705,0.5989857142857142,0.2771672999999994
1.525,0.625,6.5,1.0196920830422165,1.871802176901592,1,4,1000.0,6.907755278982137,2.0,0.2780469743,0.3105496670478261,0.4238,0.4929428571428572,0.6306111999999994
0.8,0.75,5.0,0.626,1.6094379124341005,0,4,500.0,6.214608098422191,8.0,0.39319603,0.4118471025863636,0.4585669999999999,0.4727515,0.2002370999999995
0.7,3.25,1.5,0.3995999999999999,0.4054651081081644,1,4,500.0,6.214608098422191,2.0,0.2100396813,0.2533443486238095,1.4846,1.3903863636363636,-0.1788133000000003
0.8,0.25,6.0,0.3655,1.791759469228055,1,4,600.0,6.396929655216146,3.0,0.3278723198,0.3789346505272727,0.7673650000000001,0.6788218095238095,0.3459744999999995
2.3,1.5,10.0,1.5681,2.302585092994046,1,4,595.0,6.38856140554563,5.0,0.7411983827999999,0.708552249965,0.6725,0.7556428571428571,-0.2672495000000003
0.925,0.875,6.0,0.585,1.791759469228055,1,4,1000.0,6.907755278982137,6.0,0.3866691781,0.416546947485,0.541789,0.5899755499999999,-0.0575538000000003
0.625,0.5,5.0,0.412,1.6094379124341005,0,4,1000.0,6.907755278982137,6.0,0.2443898816999999,0.2225804326681818,0.7469,0.773447619047619,0.3991699999999994
0.65,0.25,7.0,0.485,1.9459101490553128,0,4,750.0,6.620073206530356,4.0,0.2492320343,0.2413362687999999,0.6303,0.6233863636363636,-0.1356039000000006
0.6,0.125,5.0,0.3651,1.6094379124341005,1,4,300.0,5.703782474656201,6.0,0.3005025785,0.2848141854590909,0.6039,0.6367863636363637,-0.2709586000000004
0.9,0.375,9.0,0.5905,2.19722457733622,0,2,500.0,6.214608098422191,6.0,0.3081556423,0.3207126133652174,0.798713,0.8167084285714287,0.6194705999999996
1.1,0.539,5.0,0.784,1.6094379124341005,0,2,300.0,5.703782474656201,5.0,0.2374486703999999,0.2504366316272727,0.5393,0.5775333333333333,0.4455949999999994
0.12,1.875,10.0,0.0140000000000002,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.1856153675,0.1724458922818181,1.2522,1.256885,-0.4089331000000005
0.7,3.125,6.0,0.4245000000000001,1.791759469228055,1,4,750.0,6.620073206530356,2.0,0.3399819549,0.2988134449380952,1.1999,1.399425,0.9711877999999996
0.2,0.75,5.0,0.125,1.6094379124341005,0,1,400.0,5.991464547107982,4.0,0.2485697502,0.2496702145272727,0.9554,0.8872333333333334,-0.4840760000000005
0.25,3.25,5.0,0.241,1.6094379124341005,0,1,300.0,5.703782474656201,8.0,0.2893126812,0.2780425433428571,1.2833,1.47035,0.8848682999999996
0.375,0.625,6.0,0.1159999999999999,1.791759469228055,1,4,800.0,6.684611727667927,8.0,0.3887667692,0.3525775905695651,0.5769299999999999,0.5133461428571429,-1.8462657000000005
0.03,0.01,7.5,0.0599455335135705,2.0149030205422647,0,1,750.0,6.620073206530356,1.0,0.2985871938,0.2969150855764706,0.6279,0.5840619047619048,0.3484013999999996
1.55,1.25,13.0,1.2333,2.5649493574615367,1,4,650.0,6.476972362889683,2.0,0.6834131964,0.71498464699,0.5889,0.7193238095238096,-0.0473219000000004
0.65,0.44,6.0,0.347,1.791759469228055,1,4,500.0,6.214608098422191,4.0,0.2297283281,0.2207691394,0.8311,0.785457142857143,0.6391800999999994
1.025,3.875,6.0,0.5679999999999996,1.791759469228055,1,4,500.0,6.214608098422191,5.0,0.393282082,0.3698989014409091,1.2976,1.165595238095238,0.0595297999999996
0.45,0.0,5.0,0.265,1.6094379124341005,1,4,1250.0,7.1308988302963465,8.0,0.2968875654,0.3040174757136364,0.5499,0.5585142857142857,0.1060776999999994
0.675,0.5,5.0,0.425,1.6094379124341005,0,4,1000.0,6.907755278982137,5.0,0.3573231857,0.3712714501086956,0.483127,0.5089399545454545,0.3223481999999996
0.875,0.892,5.0,0.687,1.6094379124341005,1,4,750.0,6.620073206530356,3.0,0.4452409209,0.4033414953473684,0.658207,0.6157637894736842,-0.2754729000000003
0.95,1.0,12.0,0.637,2.4849066497880004,1,4,500.0,6.214608098422191,8.0,0.2270508083,0.2209125611272727,0.7204,0.6259809523809524,-0.0667551000000006
0.27,3.125,6.0,0.2360000000000002,1.791759469228055,0,1,850.0,6.745236349484363,1.0,0.4271519518,0.3587488232478261,1.2997,1.233225,0.2452698999999997
0.05,2.75,3.0,-0.0409999999999999,1.0986122886681098,0,1,1000.0,6.907755278982137,1.0,0.3105439012,0.2961083774904762,1.3173,1.3142736842105265,0.8220569999999996
2.6,1.75,9.0,2.067,2.19722457733622,1,4,300.0,5.703782474656201,8.0,0.2805380947,0.2897548122904761,0.4967,0.4317578947368421,0.5427323999999993
2.05,1.75,10.0,1.699,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.7020392149,0.6634087461857143,0.6628000000000001,1.1003333333333334,-1.3911811000000005
1.475,2.75,7.0,1.19,1.9459101490553128,1,4,700.0,6.551080335043404,2.0,0.2431198053,0.1844939048521739,1.1946,1.2480363636363636,-0.5096855000000006
