initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating,month,zSpread,zSpreadTrailing,MOVE,MOVETrailing,MOVERetsTrailing,iboxxRetsTrailing
0.14,0.01,7.0,0.0675,0.0720925858929195,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,11,0.2340018971,0.2311492020090909,0.7097,0.6839999999999999,0.2139924734861442,-0.5493273000000006
2.35,2.125,12.0,2.0159,0.7411496348471789,2.4849066497880004,1,4,750.0,6.620073206530356,7.0,3,0.6961984066,0.4517360884217392,1.4113,1.0914954545454545,1.202746995473701,-3.4711902
1.8,1.75,7.0,1.592,0.8137636348625169,1.9459101490553128,1,4,650.0,6.476972362889683,9.0,3,0.3795989894,0.3877707326136363,0.565131,0.4688430476190476,0.1387341823164343,0.2985495999999996
1.35,2.125,2.0,1.142,0.7520918030893102,0.6931471805599453,0,4,1000.0,6.907755278982137,6.0,5,0.2716338542,0.1991089409956521,1.111,1.2347772727272728,-0.0943180891823592,-0.7733680000000006
0.37,3.0,4.0,0.2589999999999999,0.2195119870664688,1.3862943611198906,0,1,500.0,6.214608098422191,2.0,1,0.409001947,0.3945222027869565,1.2227,1.1862894736842104,0.0208733405694248,0.6104767999999996
0.275,0.875,7.0,0.1109999999999999,-0.1870566026312676,1.9459101490553128,1,4,500.0,6.214608098422191,5.0,2,0.1350069058,0.1400431771666666,0.637167,0.6288236111111111,0.3881996914952026,-0.6949668000000001
0.35,3.106,5.0,0.4034999999999997,0.1706524593121497,1.6094379124341005,0,1,750.0,6.620073206530356,8.5,11,0.3399819549,0.2988134449380952,1.1999,1.399425,-0.1900229512623193,0.9711877999999996
2.0,4.625,5.75,1.6875137525537562,0.8733306494075233,1.749199854809259,0,4,500.0,6.214608098422191,10.0,2,0.3430386879,0.3684534466571428,1.0563,1.092305,-0.0814782608695652,0.5879277999999997
0.7,0.875,5.8,0.4060214540978283,0.1784659041679548,1.7578579175523736,1,4,1000.0,6.907755278982137,6.0,8,0.2587247278,0.2598672768227273,0.465038,0.4904183333333333,-0.1112848051675043,-0.1218389000000003
2.025,1.25,7.0,1.6745,0.4690490017210243,1.9459101490553128,1,4,600.0,6.396929655216146,8.5,10,0.3455817633,0.3786684347409091,0.5725,0.4522238095238095,0.2761925991975034,-0.0489618000000006
1.5,0.875,5.0,1.19,0.7881378380308608,1.6094379124341005,0,3,500.0,6.214608098422191,8.0,3,0.2371214154,0.2515265039782609,0.639,0.6192190476190477,0.4470108695652175,0.2579030999999993
1.725,4.375,7.0,1.5239999999999996,0.1189969475343419,1.9459101490553128,0,3,750.0,6.620073206530356,10.0,1,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,-0.1472328315734291,0.2127040999999996
0.775,1.5,4.0,0.5330000000000001,0.2335728965958624,1.3862943611198906,0,2,500.0,6.214608098422191,8.5,3,0.1979392539999999,0.2030270858380952,1.2928,1.112152380952381,0.3748803573327661,0.5208580999999994
0.825,1.125,7.0,0.4883,-0.1078436345708562,1.9459101490553128,1,4,550.0,6.309918278226516,4.0,9,0.2906251363,0.324265125747619,0.479674,0.4883886666666666,0.0237151113406548,1.8733402
2.15,1.5,7.0,1.705,0.0734776075226865,1.9459101490553128,1,4,599.0,6.395261598115449,8.0,5,0.6477232666,0.6861234926238096,0.5222,0.5580909090909091,-0.2488492520138089,1.2676967999999995
0.19,0.625,10.0,0.0699999999999999,0.0427154526571688,2.302585092994046,0,1,750.0,6.620073206530356,1.0,3,0.3768637427,0.3947159342545454,0.425322,0.4559773333333333,-0.1297581536195113,0.4895349999999996
0.17,2.875,9.0,0.25,-0.1190247679438945,2.19722457733622,0,1,500.0,6.214608098422191,8.5,1,0.4171244089,0.3938640325954545,1.1355,1.178295,-0.107802310049501,0.5546076999999996
1.1,0.25,7.0,0.645,0.5242312401214456,1.9459101490553128,1,4,500.0,6.214608098422191,10.0,11,0.2833948068,0.3198890836869565,0.4353,0.5165285714285714,-0.2462337662337662,0.6450862999999993
1.875,1.0,7.0,1.2955,0.5876013308079319,1.9459101490553128,1,4,600.0,6.396929655216146,8.0,7,0.4932047248,0.5236979922227273,0.498,0.5477904761904762,-0.0463423975488318,-0.3820963000000005
1.7,1.375,5.0,1.44,0.3370895841291961,1.6094379124341005,1,4,350.0,5.857933154483459,10.0,5,0.3952800830999999,0.37375968294,0.605383,0.5312437727272727,0.2907953091684434,-1.0089553000000004
0.09,0.01,8.0,-0.045,0.0367974283113443,2.079441541679836,0,1,1250.0,7.1308988302963465,1.0,1,0.2943928263,0.2954976084235294,0.5327000000000001,0.5715000000000001,-0.1035005048805115,0.3331509999999996
1.7,1.0,6.0,1.395,0.6778628818821167,1.791759469228055,0,3,500.0,6.214608098422191,7.0,10,0.3784646515,0.4085863626047619,0.3981,0.40784,-0.1180770934869295,0.3283645999999994
1.4,4.625,5.0,1.245,0.4762133692206586,1.6094379124341005,0,4,1500.0,7.313220387090301,5.0,3,0.393282082,0.3698989014409091,1.2976,1.165595238095238,0.1507626818020573,0.0595297999999996
0.7,0.01,3.0,0.465,0.3090420896347786,1.0986122886681098,1,4,800.0,6.684611727667927,8.0,4,0.2507554491,0.2343018439590909,0.6121,0.6508045454545454,-0.1909859899550621,0.0049191999999993
0.8,0.75,8.0,0.6468,0.2988907019216406,2.079441541679836,1,4,500.0,6.214608098422191,8.5,10,0.2099337099,0.2192353126909091,0.667,0.6357,0.256120527306968,-0.1946404000000005
1.175,0.75,8.0,0.845,0.4454904499722243,2.079441541679836,1,4,1250.0,7.1308988302963465,9.0,3,0.238738909,0.2525559619086956,0.7081000000000001,0.6540761904761905,0.5300345721694038,0.0815333999999993
1.1,0.875,10.0,0.934,0.3775500055562085,2.302585092994046,0,3,750.0,6.620073206530356,8.0,9,0.2736084027,0.3343247299590909,0.8594849999999999,0.8388858499999999,0.299994706153718,1.0440321999999995
1.175,0.625,5.0,0.79,0.2884891301841507,1.6094379124341005,0,3,500.0,6.214608098422191,6.0,6,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.6202313387656087,0.2621938999999995
0.03,0.05,6.0,-0.016,-0.0293909920479361,1.791759469228055,0,1,1250.0,7.1308988302963465,1.0,5,0.381265848,0.3668151863526315,0.569732,0.5136141904761905,0.1020941901987411,-1.1126572000000006
0.7,0.125,5.0,0.4102999999999999,0.1986907278255846,1.6094379124341005,0,4,1250.0,7.1308988302963465,7.0,6,0.2712152809,0.3049356987909091,0.5085000000000001,0.5365,-0.1384276516435106,-0.0569237000000006
2.2,5.23,5.0,2.1705000000000005,0.358560409632003,1.6094379124341005,0,4,500.0,6.214608098422191,8.5,10,0.345759479,0.25977423785,1.5695,1.5088714285714286,0.2642983728048975,-0.1431089000000003
0.85,1.25,4.0,0.695,0.3243439913105193,1.3862943611198906,0,4,700.0,6.551080335043404,9.0,2,0.2485697502,0.2496702145272727,0.9554,0.8872333333333334,0.2791538358548668,-0.4840760000000005
0.1,0.01,7.0,0.045,0.0477186928563513,1.9459101490553128,0,1,1250.0,7.1308988302963465,8.5,9,0.2252088827,0.2409843027428571,0.605,0.5621050000000001,0.09107303877367,0.4871841999999994
1.275,3.875,6.0,1.003,0.3449875869784686,1.791759469228055,1,4,750.0,6.620073206530356,9.0,1,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,-0.1472328315734291,0.2127040999999996
1.15,3.875,8.0,1.0099999999999998,0.2352973820383931,2.079441541679836,1,4,200.0,5.298317366548036,8.0,2,0.3316608101,0.3715189208136363,0.9899,1.1011333333333333,-0.1745330220146764,0.6079430999999997
0.04,0.01,5.0,0.285,0.0138311698527423,1.6094379124341005,0,1,500.0,6.214608098422191,2.0,9,0.2407171205,0.2509185686363636,0.5173,0.5801380952380952,-0.1953647534608805,0.3808051999999994
0.975,0.875,7.0,0.7170000000000001,-0.03073962778781,1.9459101490553128,0,3,500.0,6.214608098422191,7.0,5,0.398172231,0.3644926977947368,0.574009,0.5055270000000001,0.0589477839927978,-1.2503098000000006
0.6,0.375,5.0,0.3379999999999999,0.1228998710949713,1.6094379124341005,0,4,1000.0,6.907755278982137,8.0,4,0.3541142568,0.367524395947619,0.494279,0.5063462857142857,0.0926166218298292,0.4620574999999995
0.75,0.427,5.0,0.552,0.2233496700664581,1.6094379124341005,0,4,750.0,6.620073206530356,4.0,12,0.2162060251999999,0.2280831145809524,0.8789,0.8062842105263158,0.2660616537021032,-0.7748677000000006
0.33,3.125,10.0,0.2269999999999994,0.0589758623980673,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,2,0.3656514078,0.364517951840909,1.0245,1.0737,-0.1796781167427336,0.4863703999999997
0.18,0.75,7.0,0.05,-0.1086172779780117,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,9,0.3041694606,0.32085769451,0.483059,0.4858037,-0.0459073833403779,1.5109610999999996
1.125,0.875,4.0,0.8941,0.2870357188947673,1.3862943611198906,1,4,700.0,6.551080335043404,8.5,1,0.2335230396,0.2239899865227273,0.7454999999999999,0.7735476190476189,-0.11292241789624,0.3190052999999994
0.36,0.125,7.0,0.2529,0.0438577330810719,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,4,0.7691494532,0.7068082047350001,0.7229000000000001,0.7765190476190476,-0.4156967345619139,-0.4569246000000002
1.2,1.0,5.0,0.879,0.3698152942202958,1.6094379124341005,0,2,1000.0,6.907755278982137,7.0,2,0.4074873028999999,0.4082140994142857,0.457323,0.5011274285714286,-0.3048238813593331,-0.2103371000000004
0.7,0.5,5.0,0.412,0.2209314585641737,1.6094379124341005,0,2,750.0,6.620073206530356,6.0,1,0.2443898816999999,0.2225804326681818,0.7469,0.773447619047619,-0.1017438364401684,0.3991699999999994
0.65,1.375,10.0,0.51,0.049945050320074,2.302585092994046,0,4,1250.0,7.1308988302963465,4.0,8,0.3005841313,0.2867993907954545,0.503166,0.4916941363636363,0.0101422565918645,-0.8014677000000003
1.575,1.0,5.0,-2.047,0.1701674727468839,1.6094379124341005,0,3,1000.0,6.907755278982137,6.0,1,0.4218247223,0.3556395901318182,1.2161,1.2261285714285717,-0.0704731330734541,0.2518498999999997
1.5,4.0,10.0,1.229,0.5107977853477408,2.302585092994046,0,2,1500.0,7.313220387090301,6.0,11,0.2958560243,0.3015961431,1.3218,1.3782238095238095,-0.1258514648502083,1.1658136999999995
1.2,2.375,5.0,1.085,0.224203290192681,1.6094379124341005,0,3,500.0,6.214608098422191,7.0,4,0.1707677927,0.1743529121761904,1.3163,1.20793,0.3291931737857214,-0.1636890000000005
0.975,0.75,10.0,0.6460000000000001,0.4399145559066153,2.302585092994046,1,4,600.0,6.396929655216146,8.0,6,0.2962452317,0.2905037927636363,0.5864,0.5378333333333334,0.056957462148522,-0.0761722000000005
0.11,0.375,15.0,-0.029,0.0419082672236027,2.70805020110221,0,1,500.0,6.214608098422191,8.0,1,0.3110111032,0.2976981976666666,0.6263000000000001,0.5859818181818182,0.0370922338135453,0.3571313999999996
0.04,0.625,8.0,-0.026,0.038715090759592,2.079441541679836,0,1,500.0,6.214608098422191,8.5,8,0.3005841313,0.2867993907954545,0.503166,0.4916941363636363,0.0101422565918645,-0.8014677000000003
1.9,4.5,5.0,1.5259999999999996,0.4876331386751113,1.6094379124341005,1,4,500.0,6.214608098422191,9.0,10,0.2498325168,0.2574908214045454,1.5201,1.3744363636363637,0.1356742622338438,0.1456546999999996
0.33,0.5,5.0,0.285,0.0316205858875787,1.6094379124341005,0,1,500.0,6.214608098422191,1.0,1,0.437400022,0.4100326844105263,0.5701769999999999,0.6129458,-0.0108855550852456,-0.0944218000000002
0.2,0.01,10.0,0.105,0.071713383426485,2.302585092994046,0,1,1000.0,6.907755278982137,8.5,5,0.6603985296,0.688043503925,0.5167,0.5598000000000001,-0.3187870797626895,0.8866206999999994
1.45,1.0,11.0,1.165,0.5102073389399344,2.3978952727983707,1,4,650.0,6.476972362889683,10.0,9,0.4218766753,0.4272875294681819,0.4486,0.4508471363636364,-0.0101500441306267,0.5757612999999995
0.825,1.125,5.0,0.586,0.2928899616047203,1.6094379124341005,0,3,1000.0,6.907755278982137,6.0,2,0.2604154096,0.2476180204863636,0.8271999999999999,0.8239190476190476,0.0324513230154768,-0.3943094000000006
0.7,0.25,8.0,0.3439,0.467424779029061,2.079441541679836,1,4,750.0,6.620073206530356,9.0,7,0.2820378844,0.2926313684391304,0.609893,0.6444878095238095,-0.108679766988475,0.7972534999999996
1.0,1.0,8.0,0.7100000000000002,0.5163759915161121,2.079441541679836,1,4,700.0,6.551080335043404,8.0,5,0.3551822373,0.3565778745684211,0.5130870000000001,0.4874116666666667,-0.0920919220499317,-0.5070546000000005
0.85,0.336,6.0,0.571,0.4606400077093973,1.791759469228055,1,4,600.0,6.396929655216146,8.0,4,0.2507554491,0.2343018439590909,0.6121,0.6508045454545454,-0.1909859899550621,0.0049191999999993
0.19,0.375,7.0,0.153,-0.0672968842731124,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,4,0.3722495328,0.383705270395238,0.585478,0.4870787272727272,0.2154991830625086,-0.1166288000000004
1.225,1.0,5.0,1.085,0.4280481204011746,1.6094379124341005,1,4,600.0,6.396929655216146,9.0,10,0.1924140579,0.2262334056863636,0.6295000000000001,0.5852095238095238,0.0857192135219042,0.3702111999999993
1.35,0.75,7.0,0.9005,0.6893558380725053,1.9459101490553128,1,4,500.0,6.214608098422191,8.5,3,0.2461535778,0.2534995135608696,0.6675,0.6546863636363637,0.4539316053147464,0.0172617999999993
1.425,4.0,5.0,1.0910000000000002,0.158248940423177,1.6094379124341005,0,3,1000.0,6.907755278982137,8.5,1,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,-0.1472328315734291,0.2127040999999996
3.05,2.5,6.25,2.748536726586814,0.3514713918002951,1.8325814637483104,1,4,750.0,6.620073206530356,9.0,5,0.718645244,0.7090179742428572,0.5653,0.6040045454545454,-0.2147520488956799,0.1451238999999995
-0.02,0.5,7.0,-0.1419999999999999,0.0430542249381881,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,11,0.3662261642,0.3728125179809524,0.59897,0.56009185,0.2266057770086931,0.3125354999999997
0.08,0.05,8.25,-0.0207432687417414,0.0060248533556197,2.110213200346589,0,1,1000.0,6.907755278982137,1.0,1,0.2943928263,0.2954976084235294,0.5327000000000001,0.5715000000000001,-0.1035005048805115,0.3331509999999996
1.05,0.875,12.0,0.741,0.2168517416320095,2.4849066497880004,1,4,750.0,6.620073206530356,6.0,10,0.2702303141,0.3007587390761905,0.8025,0.81163785,0.0181296862511259,0.6642397999999996
0.1,0.01,10.0,0.2149,0.0665750587195872,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,3,0.3791519432999999,0.2958498743863636,1.0489,0.7513,1.1117374672840747,-1.3170773000000005
0.75,3.75,10.0,0.4630000000000001,0.2820282939999998,2.302585092994046,1,4,850.0,6.745236349484363,4.0,3,0.3785379572,0.3612134262090909,1.2252,1.123261904761905,0.0697633807735964,0.2403709999999997
0.07,3.0,4.0,0.1030000000000002,-0.0257470428679538,1.3862943611198906,0,1,250.0,5.521460917862246,1.0,11,0.31247072,0.2796074604636363,1.2633,1.460490476190476,-0.1775926046481349,0.9286746999999996
0.7,0.1,7.0,0.4515,-0.0632605257021994,1.9459101490553128,0,2,1000.0,6.907755278982137,4.0,11,0.3124339987,0.3408957942304347,0.3988,0.5676714285714285,0.0714669532509404,0.0084004999999993
0.12,0.5,7.0,0.02,0.1208427182718511,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,5,0.2858785529,0.3085605683,0.5502980000000001,0.6459991904761905,-0.1117191194962461,1.0063155999999998
0.65,0.0,6.0,0.195,0.2218538194251176,1.791759469228055,1,4,1000.0,6.907755278982137,8.0,6,0.2876661722,0.3085238006761904,0.4955,0.548365,-0.173891297099033,0.1723337999999994
0.07,0.01,7.0,0.215,0.022260702160627,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,9,0.2685234249,0.2471963488909091,0.5954,0.6146636363636364,-0.1409609003029865,0.1792531999999994
1.0,0.625,10.5,0.6905572023936507,0.2798804674250196,2.3513752571634776,0,4,1000.0,6.907755278982137,7.0,9,0.3096395553,0.3295190582608695,0.796633,0.8360495714285714,0.0776786632251642,0.8689663999999996
0.04,0.125,7.0,-0.0659999999999999,-0.2101011250471518,1.9459101490553128,0,1,1000.0,6.907755278982137,8.5,5,0.3481628838,0.3574534476055555,0.478193,0.4838943,-0.0849486974392732,-0.1967664000000004
0.575,0.95,8.0,0.3400000000000001,0.3275254808025146,2.079441541679836,1,4,1000.0,6.907755278982137,5.0,5,0.3009225259,0.3004491039,0.567293,0.6214477619047619,-0.0653951402583581,1.2937820999999998
1.0,1.125,5.0,0.91,0.7016205858875789,1.6094379124341005,0,1,750.0,6.620073206530356,3.0,1,0.437400022,0.4100326844105263,0.5701769999999999,0.6129458,-0.0108855550852456,-0.0944218000000002
1.375,1.0,8.0,1.015,0.216094254018628,2.079441541679836,1,4,750.0,6.620073206530356,7.0,12,0.3291487739,0.3069185578043478,0.6406999999999999,0.6285,-0.0447293872073952,-0.3369575000000004
0.19,0.875,10.0,0.1020000000000001,-0.205618124561323,2.302585092994046,0,1,500.0,6.214608098422191,1.0,1,0.395448442,0.4194933367777778,0.537818,0.6016793,0.0689996501717338,-0.0472581000000003
-0.04,0.75,10.0,-0.16,-0.0304403626414716,2.302585092994046,0,1,500.0,6.214608098422191,1.0,10,0.176083516,0.1952265415318182,0.5409729999999999,0.5267386842105263,0.0222680365616063,-0.1999429000000001
0.95,0.5,6.5,0.6602206363644576,0.1515934067550372,1.871802176901592,0,3,750.0,6.620073206530356,7.0,11,0.3005025785,0.2848141854590909,0.6039,0.6367863636363637,-0.2456907319510367,-0.2709586000000004
0.2,0.5,7.0,0.1120999999999999,-0.1149941360797298,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,1,0.391932241,0.4135607412809523,0.498021,0.5671573999999999,-0.1066759702381379,0.0379456999999996
0.95,0.875,10.0,0.649,0.4004586649929866,2.302585092994046,1,4,750.0,6.620073206530356,8.0,11,0.2372975541,0.2353277844565217,0.8057,0.7421809523809524,0.3507124895222129,-0.8874702000000007
0.04,0.5,7.0,-0.035,-0.1738458949966264,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,8,0.3125751167,0.2861429745809523,0.509746,0.4911478571428571,0.0258502196614618,-1.0435527000000004
2.8,5.75,5.25,2.586321217533962,0.284627677391316,1.6582280766035324,0,2,500.0,6.214608098422191,8.5,10,0.3126872324,0.2534351677090909,1.4579,1.4796809523809524,0.2076706428098078,-0.2883613000000003
1.375,3.25,7.0,1.186,0.5154954073845284,1.9459101490553128,0,4,700.0,6.551080335043404,8.5,8,0.2320916001,0.2304193968818181,1.3588999999999998,1.2073857142857145,-0.080083942594097,0.2038904999999995
0.7,0.01,5.0,0.4485,0.0802794959012838,1.6094379124341005,0,2,500.0,6.214608098422191,7.0,10,0.3684548135,0.4037092053181819,0.5698,0.4229136363636364,0.1898099812069325,0.2945928999999994
0.725,0.0,4.7,0.4783279353279338,-0.0886470840434199,1.547562508716013,1,4,700.0,6.551080335043404,8.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
1.125,0.875,10.0,0.8671,0.3842521237885053,2.302585092994046,1,4,500.0,6.214608098422191,8.0,3,0.2252426633,0.2531021453956522,0.6077,0.6721272727272728,0.2542827657378741,-0.0439136000000006
0.1,0.125,5.0,0.004,0.0607305539220828,1.6094379124341005,0,1,2750.0,7.919356190660617,1.0,1,0.2437103545,0.2270505785181818,0.8462999999999999,0.78182,0.0693707354056103,0.2501644999999994
0.825,0.375,7.0,0.52,0.1815482429886716,1.9459101490553128,0,3,500.0,6.214608098422191,6.0,6,0.2841457635,0.3074157080772727,0.4993,0.5460285714285714,-0.1812069530993768,0.1626237999999994
0.15,2.75,4.0,0.1135000000000001,0.0637305684981471,1.3862943611198906,0,1,500.0,6.214608098422191,1.0,11,0.2788284645,0.2953229269,1.3122999999999998,1.314175,-0.1416704820459153,0.7288195999999997
0.09,0.125,10.0,0.011,0.0117428148553266,2.302585092994046,0,1,500.0,6.214608098422191,7.0,1,0.2960904461999999,0.2977447334588236,0.4967,0.5618761904761905,-0.2618516867290831,0.2001164999999996
0.875,3.25,6.0,0.3199999999999994,0.4025110201787104,1.791759469228055,1,4,600.0,6.396929655216146,8.0,10,0.3336990145,0.261601653547619,1.5402,1.52672,0.2672371235807143,0.0578787999999996
0.5,3.625,4.0,0.266,0.1044336128354094,1.3862943611198906,1,4,750.0,6.620073206530356,6.0,2,0.3620447089,0.3605477591272727,1.1745,1.0657238095238095,-0.0173192771084337,0.0457554999999996
1.8,1.25,5.0,1.405,0.4790796997525358,1.6094379124341005,1,4,600.0,6.396929655216146,8.0,4,0.7020392149,0.6634087461857143,0.6628000000000001,1.1003333333333334,-0.2374597330878969,-1.3911811000000005
0.95,0.2,6.5,0.6514346337581722,0.0427824724976467,1.871802176901592,1,4,1250.0,7.1308988302963465,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2.45,4.875,5.5,1.986583746472253,0.923196415164676,1.7047480922384253,0,4,750.0,6.620073206530356,10.0,1,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,-0.1472328315734291,0.2127040999999996
1.3,1.0,8.0,0.911,0.5662895007383973,2.079441541679836,0,4,1500.0,7.313220387090301,8.0,6,0.359430946,0.3825129721136363,0.808203,0.6599346666666667,0.7300161613134546,0.3948062999999995
0.575,0.05,6.0,0.3449999999999999,0.2218908717809165,1.791759469228055,0,2,500.0,6.214608098422191,7.0,8,0.2492320343,0.2413362687999999,0.6303,0.6233863636363636,0.0366776315789474,-0.1356039000000006
0.6,0.375,5.0,0.309,0.0928287484750292,1.6094379124341005,0,4,1500.0,7.313220387090301,6.0,4,0.3551373765999999,0.3719054621272727,0.476389,0.5101691428571429,0.0191817689758526,0.3266681999999996
2.0,1.8,20.0,1.564,0.5918427349330186,2.995732273553991,1,4,750.0,6.620073206530356,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
0.22,0.125,5.0,0.09,0.0444174756774959,1.6094379124341005,0,1,500.0,6.214608098422191,8.5,4,0.3521671425,0.36583911142,0.480523,0.49645235,0.0433903678290701,0.6044910999999996
1.25,2.5,7.0,1.025,0.2146326972658774,1.9459101490553128,0,3,1000.0,6.907755278982137,8.5,5,0.2175938859,0.1759453377173913,1.1461,1.251395238095238,0.0723241017964071,-0.4231848000000005
0.17,0.01,7.0,0.115,0.1067523919967497,1.9459101490553128,0,1,750.0,6.620073206530356,1.0,7,0.2758418285,0.2857458731727273,0.5727,0.5449409090909092,0.0015739769150053,-0.1263176000000006
0.06,1.0,6.0,-0.088,-0.0257035925181876,1.791759469228055,0,1,1000.0,6.907755278982137,1.0,3,0.1979392539999999,0.2030270858380952,1.2928,1.112152380952381,0.3748803573327661,0.5208580999999994
0.75,0.125,7.0,0.57,0.1222312406244434,1.9459101490553128,0,4,750.0,6.620073206530356,7.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
0.14,3.25,4.25,-0.0175236930755091,-0.0116906102424749,1.4469189829363254,0,1,750.0,6.620073206530356,8.5,2,0.3767174038,0.3570903167380952,1.1011,1.0634,-0.0788086672801807,0.1520041999999996
0.06,0.5,15.0,-0.0709999999999999,0.0169094405254136,2.70805020110221,0,1,1000.0,6.907755278982137,1.0,1,0.2387170232,0.2226870244952381,0.7812,0.77423,-0.1266629401900503,0.3773578999999994
1.0,0.375,6.0,0.6300000000000001,0.4784222070507647,1.791759469228055,0,4,750.0,6.620073206530356,10.0,3,0.2624951137,0.2482402772913043,0.5770000000000001,0.5522,0.2782454585733274,0.5749203999999994
0.95,4.109,7.0,0.8319999999999999,0.240294600056296,1.9459101490553128,0,1,500.0,6.214608098422191,2.0,3,0.3903646884,0.3676151108,1.3333000000000002,1.154104761904762,0.162525067573459,0.0126171999999996
0.33,0.01,5.0,0.455,0.2267335693955111,1.6094379124341005,0,1,500.0,6.214608098422191,1.0,1,0.2833945286,0.2803168250611111,0.4514,0.459725,0.0277777777777776,0.0312763999999994
0.04,0.2,10.0,0.014,0.0162431056357554,2.302585092994046,0,1,250.0,5.521460917862246,8.5,5,0.3415771001,0.2756743698571429,0.5859000000000001,0.5883571428571429,-0.051788315261369,-0.0939634000000006
2.25,1.75,7.0,1.8035000000000003,1.051240860338915,1.9459101490553128,1,4,600.0,6.396929655216146,8.5,11,0.2431236261999999,0.2289208190869565,0.6461,0.6720666666666666,0.1554005722460658,-0.4473404000000005
0.16,1.079,5.0,0.1070000000000002,0.1200881574768743,1.6094379124341005,0,1,1250.0,7.1308988302963465,8.5,3,0.2017100374,0.2053711690818181,1.2527,1.091059090909091,0.4151604157252597,0.5683649999999993
0.02,0.5,7.0,-0.052,0.0081336046846681,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,1,0.1985639884,0.142544510848,0.476043,0.4793251,-0.0302233340599209,-0.016147
0.775,0.625,10.0,0.484,0.2443322170249827,2.302585092994046,1,4,1000.0,6.907755278982137,7.0,1,0.2937351917999999,0.2947435080555556,0.5054,0.5667772727272727,-0.1979050944294555,0.1983161999999996
0.675,1.125,8.0,0.575,-0.212979936561759,2.079441541679836,1,4,500.0,6.214608098422191,8.0,8,0.2261650506,0.206122671,0.51557,0.4989160909090909,0.0683794335353067,-0.9617017
0.2,0.25,5.0,0.055,-0.078757183260303,1.6094379124341005,0,1,1250.0,7.1308988302963465,1.0,1,0.443644879,0.4008418147052631,0.657852,0.6134058333333333,0.1700575733807154,-0.3323545000000003
1.425,4.0,4.0,1.0990000000000002,0.1367544106771321,1.3862943611198906,0,3,1000.0,6.907755278982137,7.0,11,0.2553144448,0.2691972326136364,1.4842,1.5068523809523808,0.1093504746244113,0.5696985999999996
0.775,1.375,9.0,0.5659999999999998,-0.3475110542471903,2.19722457733622,1,4,650.0,6.476972362889683,7.0,8,0.3455234346999999,0.3017272029363636,0.499473,0.4912912727272727,0.0708722023425389,-0.8677114000000004
1.275,0.875,8.0,0.9115,0.3537091768143996,2.079441541679836,1,4,500.0,6.214608098422191,8.0,11,0.3094895031,0.2789152037999999,0.6557999999999999,0.6558136363636363,-0.1850267618918614,-0.3045363000000004
0.9,0.375,10.0,0.59,0.2538413660481189,2.302585092994046,1,4,500.0,6.214608098422191,8.0,9,0.4124699072,0.4264016574499999,0.3845,0.4566523809523809,-0.079057357122156,0.1090036999999994
2.2,3.625,4.0,1.704,0.748306400886762,1.3862943611198906,0,4,750.0,6.620073206530356,10.0,6,0.2852212772,0.2913635689545454,1.27,1.17853,0.0758153324862347,-0.0027456000000004
0.7,3.125,6.0,0.4245000000000001,-0.0529440761161125,1.791759469228055,1,4,750.0,6.620073206530356,8.0,11,0.3399819549,0.2988134449380952,1.1999,1.399425,-0.1900229512623193,0.9711877999999996
0.8,0.25,3.0,0.595,0.1921980475847866,1.0986122886681098,1,4,1250.0,7.1308988302963465,9.0,10,0.2288825387,0.23505397655,0.6283,0.572947619047619,0.0096416519363651,0.3260363999999993
1.2,0.8,8.0,0.825,0.3071333426604969,2.079441541679836,0,2,1000.0,6.907755278982137,8.5,6,0.2997614385,0.2885659796181818,0.5558,0.5399904761904762,-0.0178476762678919,-0.0815773000000006
0.12,1.875,10.0,0.0140000000000002,0.0447908829165165,2.302585092994046,0,1,500.0,6.214608098422191,1.0,5,0.1856153675,0.1724458922818181,1.2522,1.256885,-0.0003991378622175,-0.4089331000000005
