Download_Date;Price_Type;ISIN_Cpi;ISIN_Tri;Code_Cpi;Code_Tri;Name;Cpi_Today;Tri_Today;Cpi_Yesterday;Tri_Yesterday;Cost_Factor_TRi;Cash;Cost_Factor_CPi;Interest_on_Cash;Simple_Margin;Discount_Margin;Duration;Duration_to_Maturity;Portfolio_Duration;Portfolio_Duration_to_Maturity;Annual_Yield;Annual_Yield_to_Maturity;Annual_Modified_Duration;Annual_Modified_Duration_to_Maturity;Annual_Convexity;Annual_Convexity_to_Maturity;Annual_Portfolio_Yield;Annual_Portfolio_Yield_to_Maturity;Annual_Portfolio_Modified_Duration;Annual_Portfolio_Modified_Duration_to_Maturity;Annual_Portfolio_Convexity;Annual_Portfolio_Convexity_to_Maturity;Semi_Annual_Yield;Semi_Annual_Yield_to_Maturity;Semi_Annual_Modified_Duration;Semi_Annual_Modified_Duration_to_Maturity;Semi_Annual_Convexity;Semi_Annual_Convexity_to_Maturity;Semi_Annual_Portfolio_Yield;Semi_Annual_Portfolio_Yield_to_Maturity;Semi_Annual_Portfolio_Modified_Duration;Semi_Annual_Portfolio_Modified_Duration_to_Maturity;Semi_Annual_Portfolio_Convexity;Semi_Annual_Portfolio_Convexity_to_Maturity;OAS;Effective_duration;OA_Convexity;z_spread;Z_Spread_Over_Libor;Expected_Remaining_Life;Coupon;Nominal_Value;Market_Value;Base_Market_Value;Level_0;Level_1;Level_2;Level_3;Level_4;Level_5;Level_6;Level_7;Level_8;Markit_iBoxx_Rating;Seniority_Level_1;Seniority_Level_2;Seniority_Level_3;Paid_Cash;Annual_Index_Benchmark_Spread;Semi_annual_Index_Benchmark_Spread;Annual_Benchmark_Spread_to_BM_Curve;Semi_Annual_Benchmark_Spread_to_BM_Curve;Asset_Swap_Margin;DV_01;FX_Version;Index_Currency;Tax_Consideration;Daily_Return;Month_to_Date_Return;Quarter_to_Date_Return;Year_to_Date_Return;bkt_1_3_Years;bkt_1_5_Years;bkt_1_10_Years;bkt_1_15_Years;bkt_1_20_Years;bkt_3_5_Years;bkt_5_7_Years;bkt_5_10_Years;bkt_5_15_Years;bkt_7_10_Years;bkt_10_15_Years;bkt_15_20_Years;bkt_15_25_Years;bkt_20_25_Years;bkt_25_30_Years;bkt_5p_Years;bkt_7p_Years;bkt_10p_Years;bkt_15p_Years;bkt_25p_Years;bkt_30p_Years;Gross_Price_Index;Coupon_Income_Index;Redemption_Income_Index;Income_Index;Number_of_Bonds;Daily_excess_return_over_sovereigns;Daily_excess_return_over_LIBOR;Month_to_date_excess_return_over_sovereigns;Month_to_date_excess_return_over_LIBOR;Duration_weighted_exposure;Import_Date;Asset_Swap_Spread_Euribor;Daily_Excess_Return_over_Euribor;Month_to_date_Excess_Return_over_Euribor;Month_to_date_Excess_Return_over_RFR;Daily_Excess_Return_over_RFR;Asset_Swap_Spread;Z_Spread_Over_RFR
2018-10-09 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;103.9004706;227.278249;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.723210013;6.72924361;6.722304839;6.728337624;1.325058189;1.325320231;6.636028851;6.641966237;86.44921509;86.52139864;1.324879791;1.325141798;6.635135415;6.641072002;86.43757608;86.50974991;1.317878609;1.318141954;6.679384436;6.685369758;84.5257572;84.59602721;1.317701177;1.317964487;6.678485163;6.684469679;84.51437714;84.58463769;87.8702459;6.689013714;81.1600878;87.95101078;35.71565617;7.649523954;2.269853934;9.25942E+12;1.01015E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;1360188312;89.08981898;88.48397688;88.8691665;88.26437901;34.10836167;0.077411252;Local;EUR;Gross;0.000374582;-0.006504648;-0.006504648;-0.01091223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.6497978;1.84297158;0.010720885;1.853692465;3981;-0.000218725;0.00045507;-0.002886113;-0.002044379;0.99671368;09.10.2018 19:18;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-10 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;103.8449114;227.170889;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.717427855;6.72340018;6.716374605;6.722345994;1.333352698;1.333607649;6.629767609;6.635644531;86.30409638;86.37529142;1.333143637;1.333398548;6.628728104;6.634604104;86.29056446;86.36174833;1.326162037;1.326418239;6.673362532;6.679286985;84.38956113;84.45886442;1.325954103;1.326210266;6.672316191;6.678239716;84.37632939;84.44562181;87.23470913;6.683323041;81.0366636;87.31499342;35.45584069;7.64678442;2.269853934;9.25942E+12;1.00965E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;1583313312;88.46137498;87.85769586;88.24139778;87.6387938;33.91126898;0.077262098;Local;EUR;Gross;-0.000472372;-0.006973948;-0.006973948;-0.011379447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.599035;1.845238942;0.010720885;1.855959828;3981;0.000629785;0.000301324;-0.002258146;-0.001743671;0.997646716;10.10.2018 19:58;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-11 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;103.8563538;227.2086201;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.718448027;6.724625819;6.717286417;6.72346314;1.329141401;1.329404634;6.631079905;6.637159287;86.4071577;86.48192064;1.328911595;1.329174781;6.6299334;6.636011731;86.39221803;86.46696803;1.321864064;1.322128722;6.674526015;6.680654427;84.48557162;84.55839088;1.321635516;1.321900128;6.673371998;6.679499351;84.47096418;84.54377085;89.68011763;6.684725404;81.13025155;89.76226742;37.13496191;7.644044887;2.269853934;9.25942E+12;1.0098E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;1746233312;90.89741154;90.27760128;90.6794711;90.06068889;35.46624034;0.077361962;Local;EUR;Gross;0.000166091;-0.006809016;-0.006809016;-0.011215246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.6144229;1.846894511;0.010720885;1.857615396;3981;-0.002071655;-0.001433136;-0.004325122;-0.003174308;0.997371349;11.10.2018 19:08;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-12 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;103.8953006;227.3059114;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.716514405;6.722760008;6.715256528;6.721500962;1.323332673;1.323603137;6.629554551;6.63570073;86.39133469;86.46704917;1.323084838;1.323355251;6.628312961;6.634457988;86.37515522;86.45085552;1.316082078;1.316354001;6.672797453;6.678993169;84.46660264;84.54034918;1.315835601;1.316107472;6.671547763;6.677742319;84.45078364;84.52451636;90.41348464;6.68269068;81.12018645;90.49552458;37.29485536;7.641305354;2.269853934;9.25942E+12;1.01022E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;1892303517;91.64621209;91.02714151;91.42719347;90.80913968;35.64677832;0.077373435;Local;EUR;Gross;0.000428203;-0.006383728;-0.006383728;-0.010791846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.6568859;1.848378854;0.010720885;1.85909974;3981;-0.000544847;-0.000124662;-0.004867613;-0.003298574;0.996508298;12.10.2018 19:13;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-15 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;103.8942704;227.3425386;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.70824374;6.714408139;6.705730638;6.711892728;1.322515663;1.322780959;6.621448682;6.627515138;86.24987593;86.32529202;1.32202021;1.322285407;6.618968097;6.62503228;86.21756425;86.29295208;1.315254151;1.315520879;6.664609117;6.670724371;84.32824515;84.40172718;1.314761419;1.315028047;6.662112362;6.668225326;84.29665336;84.37010787;90.76391174;6.673978988;80.94245503;90.84705596;37.66400108;7.633086754;2.269853934;9.25942E+12;1.01019E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;3785888464;91.97994846;91.36021769;91.75748801;91.13878483;36.02661579;0.077252609;Local;EUR;Gross;0.000161136;-0.006223621;-0.006223621;-0.010632449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.6541884;1.86762118;0.010720885;1.878342065;3981;-0.000135795;-0.000207699;-0.005002746;-0.003505588;0.996204179;15.10.2018 19:28;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-16 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.0672568;227.7300909;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.712995572;6.719287334;6.710388327;6.716677646;1.300047052;1.300334718;6.627580485;6.633772539;86.43182142;86.50936212;1.29954213;1.299829684;6.625006414;6.631196063;86.39825237;86.47576295;1.293039937;1.29332885;6.670058945;6.676300678;84.49308953;84.56866152;1.292537736;1.292826537;6.667468377;6.673707685;84.46027346;84.5358161;89.1677729;6.678994946;81.13778256;89.25001547;36.3741187;7.630347095;2.269853934;9.25942E+12;1.0119E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;3931622231;90.38826453;89.79212482;90.16457514;89.56944251;34.90236362;0.077497085;Local;EUR;Gross;0.001704707;-0.004529524;-0.004529524;-0.008945867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.8277683;1.869102105;0.010720885;1.87982299;3981;0.001121584;0.000918923;-0.003886773;-0.002589886;0.992855259;16.10.2018 19:38;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-17 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.136411;227.892796;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.714436896;6.721191774;6.71144609;6.71819796;1.287497557;1.287808618;6.62985413;6.636502641;86.5562284;86.64306632;1.286924068;1.287234991;6.626901;6.63354655;86.51767374;86.60447298;1.280458262;1.280770741;6.671915452;6.678616959;84.60562742;84.69040178;1.279887909;1.280200248;6.668943587;6.675642109;84.56794162;84.65267821;90.63864964;6.680966111;81.21159124;90.72322231;37.65290862;7.627607437;2.269853934;9.25942E+12;1.01257E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;4512269948;91.84997619;91.24456236;91.61847052;91.01402521;36.06512867;0.077649867;Local;EUR;Gross;0.000714465;-0.003818295;-0.003818295;-0.008237794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.8953632;1.87500256;0.010720885;1.885723445;3981;-0.001414692;-0.001200526;-0.005295967;-0.003787303;0.991423963;17.10.2018 19:48;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-18 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.0041572;227.6193552;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.705418898;6.712166546;6.701884531;6.708628623;1.301751524;1.302046517;6.62006536;6.626706891;86.32861464;86.41784856;1.301065382;1.301360219;6.616575982;6.623214012;86.28311159;86.37229847;1.294439417;1.294736051;6.662503668;6.669198069;84.38977306;84.47697472;1.29375713;1.294053607;6.658991921;6.665682793;84.34529195;84.43244765;94.19523226;6.671663181;81.00665627;94.28136392;39.37047859;7.624867778;2.269853934;9.25942E+12;1.01127E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5333113950;95.4282869;94.79269695;95.19728909;94.56265044;37.52825833;0.077417884;Local;EUR;Gross;-0.001199866;-0.00501358;-0.00501358;-0.009427776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.7635063;1.883343853;0.010720885;1.894064738;3981;-0.002726772;-0.001367544;-0.008008298;-0.005149668;0.993787226;18.10.2018 20:08;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-19 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.0161119;227.6581958;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.703325068;6.709870157;6.69962696;6.706168438;1.301512577;1.301797979;6.617984056;6.624426274;86.29828824;86.38275112;1.300794555;1.301079799;6.614333029;6.620771694;86.25067898;86.33509526;1.294316334;1.294603253;6.660419829;6.666913301;84.36074383;84.44320103;1.293602282;1.293889043;6.656745391;6.663235281;84.31420347;84.39661518;94.22901211;6.670072544;81.00665271;94.31480857;39.40075315;7.622128119;2.269853934;9.25942E+12;1.01142E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5582882700;95.45880171;94.83294667;95.23106743;94.60615488;37.7325516;0.077400259;Local;EUR;Gross;0.000170638;-0.004843797;-0.004843797;-0.009258747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.7785128;1.885881965;0.010720885;1.896602851;3981;1.93E-05;6.67E-05;-0.007989136;-0.005083283;0.993506763;19.10.2018 19:33;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-22 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.1009927;227.8808622;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.699817565;6.706245632;6.695436991;6.701860855;1.290850497;1.29114651;6.615188411;6.621515084;86.3034392;86.38572175;1.290006494;1.290302314;6.610863171;6.617185707;86.24701101;86.32923976;1.283834226;1.284131577;6.657274134;6.663651326;84.36034262;84.44064786;1.28299481;1.283291967;6.652921377;6.659294399;84.30518489;84.38543763;92.31141718;6.666726078;81.03900216;92.39564218;37.33312615;7.613909141;2.269853934;9.25942E+12;1.0123E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6623107698;93.50590113;92.89884998;93.28243234;92.67631376;35.7647391;0.077456593;Local;EUR;Gross;0.000978073;-0.003870461;-0.003870461;-0.008289729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.8685226;1.896452576;0.010720885;1.907173461;3981;0.001527301;0.001574761;-0.006474037;-0.003516527;0.991558872;2018-10-22 19:58:46.047;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-23 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.1918406;228.090545;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.705421931;6.711994415;6.700906157;6.707474215;1.275653188;1.275977887;6.621741;6.628209344;86.56677137;86.65365995;1.274794098;1.275118579;6.617281581;6.62374557;86.50847289;86.59530295;1.268635282;1.268961236;6.663352481;6.66987271;84.60676198;84.69168646;1.267780919;1.268106653;6.658865039;6.665380877;84.54978347;84.63465075;93.5440261;6.672581994;81.25092006;93.63043176;38.91999824;7.611169482;2.269853934;9.25942E+12;1.01321E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6828090198;94.7034731;94.09034824;94.47876892;93.86652341;37.23363566;0.077727409;Local;EUR;Gross;0.000920142;-0.002953881;-0.002953881;-0.007377215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.9611552;1.898535577;0.010720885;1.909256462;3981;-0.00129507;-0.00146461;-0.007760723;-0.004975987;0.989791302;23.10.2018 19:38;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-24 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.2453287;228.2193254;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.704389249;6.711150264;6.699696333;6.706452615;1.26550202;1.265841408;6.621413893;6.628068102;86.58744419;86.67828426;1.264616198;1.264955348;6.616779057;6.623428608;86.52683499;86.61761147;1.258436621;1.258777374;6.662671185;6.669378607;84.61928826;84.70812124;1.257555744;1.257896259;6.65800747;6.664710197;84.56005673;84.64882753;94.98492728;6.671159981;81.248151;95.07277809;38.87667692;7.608429823;2.269853934;9.25942E+12;1.01376E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;7101040198;96.16858939;95.5486884;95.93816539;95.31911922;37.00029548;0.077802234;Local;EUR;Gross;0.000564602;-0.002390946;-0.002390946;-0.006816778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.0165528;1.901309254;0.010720885;1.912030139;3981;-0.001234616;-0.000151281;-0.008985757;-0.005126515;0.988697089;24.10.2018 20:33;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-25 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.310509;228.3734252;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.7146646;6.721219209;6.700590795;6.707131666;1.259161749;1.259489338;6.631942604;6.638394129;86.75293513;86.83853589;1.25652257;1.256849473;6.618042182;6.624480184;86.57110267;86.65652402;1.252269256;1.252598069;6.673078359;6.679581244;84.77837367;84.86197752;1.249644524;1.249972648;6.659091717;6.665580972;84.60067985;84.68410847;93.52852659;6.681322455;81.40119779;93.61464366;37.44070055;7.605690164;2.269853934;9.25942E+12;1.01303E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;21277407756;94.7281243;94.12642591;94.49896118;93.89811666;35.73901763;0.07786613;Local;EUR;Gross;0.000675227;-0.001717334;-0.001717334;-0.006146154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.9421029;2.045367371;0.010720885;2.056088257;3981;0.001255156;0.001215036;-0.00774188;-0.003917708;0.987455465;2018-10-26 11:14:18.093;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-26 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.5396968;228.8826809;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.724974744;6.731780768;6.710809198;6.717600885;1.227125208;1.227492295;6.644228945;6.650928253;87.14459864;87.23622411;1.22454038;1.224906694;6.630233482;6.636918679;86.96103649;87.05246896;1.220426298;1.22079449;6.684382556;6.691135034;85.14094115;85.23053416;1.217855581;1.218222998;6.670302514;6.677040768;84.96159952;85.05100381;94.75993033;6.69175216;81.71267596;94.84858601;37.84964097;7.602950505;2.269853934;9.25942E+12;1.01527E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;21430955016;95.92839136;95.33901267;95.69889534;95.11029206;36.23621112;0.078301822;Local;EUR;Gross;0.002229925;0.000508762;0.000508762;-0.003929934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.170578;2.046927695;0.010720885;2.057648581;3981;-0.001278466;-0.000566717;-0.009010448;-0.004482205;0.983150461;26.10.2018 20:08;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-29 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.5540571;228.9526363;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.714929808;6.721306376;6.700324886;6.706687585;1.228859677;1.229201164;6.634139705;6.640416373;86.91190978;86.99397511;1.226186916;1.22652766;6.6197105;6.625973516;86.72287702;86.80476386;1.222346864;1.222689238;6.674321661;6.680648104;84.9182178;84.99831231;1.219688268;1.220029898;6.659805061;6.666117744;84.7335213;84.81344161;91.11451537;6.680764311;81.47859811;91.20059161;35.76400002;7.594731528;2.269853934;9.25942E+12;1.01551E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;22135501328;92.30327417;91.74024827;92.07154973;91.50936574;34.4333513;0.078099953;Local;EUR;Gross;0.000305639;0.000814556;0.000814556;-0.003625496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.195018;2.054087189;0.010720885;2.064808075;3981;0.003324639;0.001941174;-0.005715765;-0.002549732;0.982526944;29.10.2018 19:53;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-30 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.4208017;228.6770265;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.707859169;6.714252454;6.693202029;6.699581345;1.243153085;1.243484275;6.626261823;6.632554816;86.77083053;86.85336954;1.240436709;1.240767175;6.611782979;6.618062221;86.58123022;86.66358888;1.236386207;1.236718499;6.666839526;6.673182489;84.78689281;84.86746378;1.233684617;1.234016183;6.652272017;6.65860112;84.60162754;84.68202246;93.21349784;6.673943722;81.37335589;93.29907029;37.63800754;7.591991868;2.269853934;9.25942E+12;1.01428E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;22211288999;94.39919105;93.80913349;94.16479301;93.57557398;36.0264561;0.077936819;Local;EUR;Gross;-0.001203785;-0.00039021;-0.00039021;-0.004824917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.0697524;2.054857332;0.010720885;2.065578217;3981;-0.001726489;-0.001520616;-0.007432385;-0.004066471;0.984857019;30.10.2018 19:28;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-10-31 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.4412418;228.7342263;104.6414676;228.7662933;1;0;1;0;NULL;NULL;6.71250323;6.718732459;6.693182418;6.699393717;1.241443793;1.241765434;6.630945276;6.637076942;86.87996097;86.95894608;1.237870505;1.238191221;6.611859215;6.617973232;86.62989161;86.70864937;1.234749014;1.235071686;6.671505424;6.6776857;84.89331112;84.97035571;1.231194997;1.23151674;6.652302617;6.658465105;84.64896;84.72578283;92.41377977;6.678839958;81.50507929;92.49820232;36.73243305;7.58925473;2.269853934;9.25942E+12;1.01383E+13;1.0169E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;29265634684;93.59709166;93.01418903;93.37048824;92.78841685;35.15329349;0.077970295;Local;EUR;Gross;0.000250134;-0.000140173;-0.000140173;-0.00457599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.0239049;2.126542533;0.010720885;2.137263418;3981;0.000638447;0.000728341;-0.006798683;-0.003341091;0.98435334;31.10.2018 19:28;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-11-01 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.3966399;228.6502634;104.4412418;228.7342263;1;0;1;0;NULL;NULL;6.807799914;6.813793198;6.804403157;6.810393451;1.253038315;1.253327488;6.724296144;6.730195941;88.14343104;88.21750031;1.25241311;1.25270214;6.720941051;6.726837905;88.09945181;88.17348412;1.24633939;1.246629592;6.765825888;6.771772266;86.13791973;86.21009013;1.245717528;1.246007585;6.762450074;6.768393485;86.09494115;86.16707554;91.13524275;6.773372692;82.68077537;91.21849594;36.97409984;7.702735242;2.253726607;9.22856E+12;1.0097E+13;1.01058E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5040429181;92.40327104;91.82399612;92.12046471;91.54168703;35.51538044;0.078859137;Local;EUR;Gross;-0.000367077;-0.000367077;-0.000507199;-0.004941387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.9347022;2.177927521;0.010720885;2.188648406;3993;0.008162025;0.003453189;0.00130785;0.00010056;0.984830173;01.11.2018 19:18;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-11-02 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.3571451;228.5774016;104.4412418;228.7342263;1;0;1;0;NULL;NULL;6.799245201;6.804947614;6.795672503;6.801371919;1.259624973;1.259906706;6.715390752;6.721003436;87.88914614;87.95779964;1.258963097;1.259244681;6.711862116;6.717471851;87.84296434;87.91158176;1.252956201;1.25323881;6.757097033;6.762754424;85.89515961;85.96198572;1.252297828;1.252580289;6.753546482;6.7592009;85.85002556;85.91681655;89.69602396;6.764379899;82.46422973;89.77783703;36.30086208;7.699994535;2.253726607;9.22856E+12;1.00935E+13;1.01058E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5306485965;91.02435885;90.45308784;90.73403573;90.16330167;34.97322047;0.078628294;Local;EUR;Gross;-0.00031866;-0.00068562;-0.000825697;-0.005258473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.8991723;2.180639854;0.010720885;2.19136074;3993;0.001363795;0.000704986;0.002673429;0.000805618;0.985405938;02.11.2018 19:08;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018-11-05 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;104.391237;228.6901566;104.4412418;228.7342263;1;0;1;0;NULL;NULL;6.792671133;6.798478914;6.788789354;6.794593817;1.254248153;1.254536646;6.709249819;6.714966434;87.81608747;87.88653157;1.253531393;1.253819721;6.705415713;6.711129062;87.76590359;87.83630743;1.247628751;1.247918114;6.750741362;6.756503401;85.82027153;85.8888635;1.246915774;1.247204972;6.746883545;6.752642291;85.77122819;85.83978096;89.78605281;6.758033047;82.38827774;89.86815067;36.62261642;7.691772413;2.253726607;9.22856E+12;1.0098E+13;1.01058E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5773986174;91.07472867;90.50682897;90.78859758;90.22122336;35.34810457;0.078608321;Local;EUR;Gross;0.00049329;-0.000192668;-0.000332814;-0.004767777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.9451922;2.185405816;0.010720885;2.196126701;3993;-4.69E-05;-0.000224348;0.002626384;0.000581089;0.98444711;05.11.2018 23:53;NULL;NULL;NULL;NULL;NULL;NULL;NULL
